sim,state,soln,time,pH,pe,mu,S(6),Ca,Mg,K,Al,Si,C,Fe,k_Pyrite_Acid,dk_Pyrite_Acid,k_Anorthite_Kin,dk_Anorthite_Kin,k_Kmica_Kin,dk_Kmica_Kin,k_Chlorite_Kin,dk_Chlorite_Kin,k_Biotite_Kin,dk_Biotite_Kin,k_Dolomite_Kin,dk_Dolomite_Kin,scenario,week
4,react,4,1.8144e+06,6.69852,13.85,0.000217356,4.3467e-05,5.3508e-06,4.5253e-05,1.7785e-05,4.6622e-05,7.0666e-05,8.8693e-07,0.0000e+00,5.9783e-03,-2.1733e-05,1.6500e-01,-4.9073e-06,2.7599e-01,-7.0125e-06,8.3998e-02,-2.4983e-06,2.6499e-01,-1.0773e-05,2.5000e-02,-4.4346e-07,sample_B_trace_carbonate_proxy,3
4,react,4,2.4192e+06,6.69022,13.8583,0.00028812,5.7921e-05,7.0997e-06,6.0032e-05,2.3591e-05,6.1850e-05,9.3744e-05,1.1737e-06,0.0000e+00,5.9710e-03,-2.8960e-05,1.6499e-01,-6.5128e-06,2.7599e-01,-9.3014e-06,8.3997e-02,-3.3156e-06,2.6499e-01,-1.4289e-05,2.4999e-02,-5.8687e-07,sample_B_trace_carbonate_proxy,4
4,react,4,3.024e+06,6.68207,13.8664,0.000358071,7.2357e-05,8.8298e-06,7.4648e-05,2.9330e-05,7.6912e-05,1.1657e-04,1.4562e-06,0.0000e+00,5.9638e-03,-3.6178e-05,1.6499e-01,-8.1017e-06,2.7599e-01,-1.1565e-05,8.3996e-02,-4.1245e-06,2.6498e-01,-1.7766e-05,2.4999e-02,-7.2812e-07,sample_B_trace_carbonate_proxy,5
4,react,4,3.6288e+06,6.67407,13.8744,0.000427232,8.6776e-05,1.0541e-05,8.9100e-05,3.5005e-05,9.1807e-05,1.3914e-04,1.7345e-06,0.0000e+00,5.9566e-03,-4.3388e-05,1.6499e-01,-9.6740e-06,2.7599e-01,-1.3802e-05,8.3995e-02,-4.9249e-06,2.6498e-01,-2.1203e-05,2.4999e-02,-8.6725e-07,sample_B_trace_carbonate_proxy,6
4,react,4,4.2336e+06,6.6662,13.8823,0.000495625,1.0118e-04,1.2234e-05,1.0339e-04,4.0615e-05,1.0654e-04,1.6145e-04,2.0086e-06,0.0000e+00,5.9494e-03,-5.0589e-05,1.6499e-01,-1.1230e-05,2.7598e-01,-1.6014e-05,8.3994e-02,-5.7170e-06,2.6498e-01,-2.4601e-05,2.4999e-02,-1.0043e-06,sample_B_trace_carbonate_proxy,7
4,react,4,4.8384e+06,6.65846,13.89,0.000563267,1.1556e-04,1.3908e-05,1.1752e-04,4.6160e-05,1.2110e-04,1.8352e-04,2.2786e-06,0.0000e+00,5.9422e-03,-5.7781e-05,1.6499e-01,-1.2769e-05,2.7598e-01,-1.8200e-05,8.3993e-02,-6.5006e-06,2.6497e-01,-2.7959e-05,2.4999e-02,-1.1393e-06,sample_B_trace_carbonate_proxy,8
4,react,4,5.4432e+06,6.65084,13.8977,0.000630175,1.2993e-04,1.5564e-05,1.3149e-04,5.1642e-05,1.3550e-04,2.0534e-04,2.5445e-06,0.0000e+00,5.9350e-03,-6.4964e-05,1.6499e-01,-1.4292e-05,2.7598e-01,-2.0362e-05,8.3993e-02,-7.2759e-06,2.6497e-01,-3.1280e-05,2.4999e-02,-1.2722e-06,sample_B_trace_carbonate_proxy,9
4,react,4,6.048e+06,6.64333,13.9052,0.000696369,1.4428e-04,1.7202e-05,1.4530e-04,5.7060e-05,1.4974e-04,2.2691e-04,2.8064e-06,0.0000e+00,5.9279e-03,-7.2139e-05,1.6498e-01,-1.5799e-05,2.7598e-01,-2.2498e-05,8.3992e-02,-8.0429e-06,2.6497e-01,-3.4561e-05,2.4999e-02,-1.4032e-06,sample_B_trace_carbonate_proxy,10
4,react,4,6.6528e+06,6.63594,13.9126,0.000761862,1.5861e-04,1.8821e-05,1.5896e-04,6.2415e-05,1.6382e-04,2.4823e-04,3.0644e-06,0.0000e+00,5.9207e-03,-7.9305e-05,1.6498e-01,-1.7289e-05,2.7598e-01,-2.4609e-05,8.3991e-02,-8.8016e-06,2.6496e-01,-3.7805e-05,2.4998e-02,-1.5322e-06,sample_B_trace_carbonate_proxy,11
4,react,4,7.2576e+06,6.62865,13.9199,0.00082667,1.7293e-04,2.0423e-05,1.7245e-04,6.7707e-05,1.7773e-04,2.6931e-04,3.3186e-06,0.0000e+00,5.9135e-03,-8.6462e-05,1.6498e-01,-1.8763e-05,2.7597e-01,-2.6696e-05,8.3990e-02,-9.5521e-06,2.6496e-01,-4.1010e-05,2.4998e-02,-1.6593e-06,sample_B_trace_carbonate_proxy,12
4,react,4,7.8624e+06,6.62145,13.9271,0.000890807,1.8722e-04,2.2006e-05,1.8579e-04,7.2938e-05,1.9149e-04,2.9014e-04,3.5689e-06,0.0000e+00,5.9064e-03,-9.3611e-05,1.6498e-01,-2.0221e-05,2.7597e-01,-2.8759e-05,8.3990e-02,-1.0294e-05,2.6496e-01,-4.4178e-05,2.4998e-02,-1.7844e-06,sample_B_trace_carbonate_proxy,13
4,react,4,8.4672e+06,6.61436,13.9342,0.000954287,2.0150e-04,2.3571e-05,1.9898e-04,7.8107e-05,2.0509e-04,3.1073e-04,3.8154e-06,0.0000e+00,5.8992e-03,-1.0075e-04,1.6498e-01,-2.1663e-05,2.7597e-01,-3.0797e-05,8.3989e-02,-1.1029e-05,2.6495e-01,-4.7309e-05,2.4998e-02,-1.9077e-06,sample_B_trace_carbonate_proxy,14
4,react,4,9.072e+06,6.60735,13.9412,0.00101712,2.1577e-04,2.5119e-05,2.1201e-04,8.3215e-05,2.1853e-04,3.3109e-04,4.0583e-06,0.0000e+00,5.8921e-03,-1.0788e-04,1.6498e-01,-2.3090e-05,2.7597e-01,-3.2811e-05,8.3988e-02,-1.1755e-05,2.6495e-01,-5.0403e-05,2.4998e-02,-2.0291e-06,sample_B_trace_carbonate_proxy,15
4,react,4,9.6768e+06,6.60044,13.9481,0.00107933,2.3001e-04,2.6649e-05,2.2490e-04,8.8262e-05,2.3181e-04,3.5121e-04,4.2975e-06,0.0000e+00,5.8850e-03,-1.1501e-04,1.6498e-01,-2.4500e-05,2.7597e-01,-3.4801e-05,8.3988e-02,-1.2473e-05,2.6495e-01,-5.3460e-05,2.4998e-02,-2.1487e-06,sample_B_trace_carbonate_proxy,16
4,react,4,1.02816e+07,6.59361,13.9549,0.00114092,2.4424e-04,2.8163e-05,2.3763e-04,9.3249e-05,2.4494e-04,3.7109e-04,4.5348e-06,0.0000e+00,5.8779e-03,-1.2212e-04,1.6497e-01,-2.5895e-05,2.7596e-01,-3.6767e-05,8.3987e-02,-1.3183e-05,2.6494e-01,-5.6481e-05,2.4998e-02,-2.2674e-06,sample_B_trace_carbonate_proxy,17
4,react,4,1.08864e+07,6.58687,13.9616,0.0012019,2.5845e-04,2.9660e-05,2.5021e-04,9.8177e-05,2.5792e-04,3.9074e-04,4.7701e-06,0.0000e+00,5.8708e-03,-1.2922e-04,1.6497e-01,-2.7274e-05,2.7596e-01,-3.8710e-05,8.3986e-02,-1.3885e-05,2.6494e-01,-5.9465e-05,2.4998e-02,-2.3850e-06,sample_B_trace_carbonate_proxy,18
4,react,4,1.14912e+07,6.58022,13.9683,0.00126229,2.7265e-04,3.1140e-05,2.6265e-04,1.0305e-04,2.7074e-04,4.1015e-04,5.0036e-06,0.0000e+00,5.8637e-03,-1.3632e-04,1.6497e-01,-2.8638e-05,2.7596e-01,-4.0630e-05,8.3985e-02,-1.4579e-05,2.6494e-01,-6.2414e-05,2.4997e-02,-2.5017e-06,sample_B_trace_carbonate_proxy,19
4,react,4,1.2096e+07,6.57364,13.9749,0.0013221,2.8683e-04,3.2605e-05,2.7493e-04,1.0786e-04,2.8342e-04,4.2934e-04,5.2355e-06,0.0000e+00,5.8566e-03,-1.4341e-04,1.6497e-01,-2.9987e-05,2.7596e-01,-4.2527e-05,8.3985e-02,-1.5266e-05,2.6493e-01,-6.5328e-05,2.4997e-02,-2.6177e-06,sample_B_trace_carbonate_proxy,20
4,react,4,1.27008e+07,6.56714,13.9814,0.00138134,3.0099e-04,3.4053e-05,2.8708e-04,1.1261e-04,2.9594e-04,4.4830e-04,5.4653e-06,0.0000e+00,5.8495e-03,-1.5049e-04,1.6497e-01,-3.1320e-05,2.7596e-01,-4.4401e-05,8.3984e-02,-1.5945e-05,2.6493e-01,-6.8206e-05,2.4997e-02,-2.7326e-06,sample_B_trace_carbonate_proxy,21
4,react,4,1.33056e+07,6.5607,13.9878,0.00144002,3.1513e-04,3.5485e-05,2.9908e-04,1.1730e-04,3.0832e-04,4.6704e-04,5.6928e-06,0.0000e+00,5.8424e-03,-1.5756e-04,1.6497e-01,-3.2638e-05,2.7595e-01,-4.6252e-05,8.3983e-02,-1.6616e-05,2.6493e-01,-7.1050e-05,2.4997e-02,-2.8463e-06,sample_B_trace_carbonate_proxy,22
4,react,4,1.39104e+07,6.55433,13.9942,0.00149815,3.2925e-04,3.6901e-05,3.1094e-04,1.2194e-04,3.2055e-04,4.8555e-04,5.9179e-06,0.0000e+00,5.8354e-03,-1.6462e-04,1.6497e-01,-3.3941e-05,2.7595e-01,-4.8081e-05,8.3983e-02,-1.7279e-05,2.6493e-01,-7.3859e-05,2.4997e-02,-2.9589e-06,sample_B_trace_carbonate_proxy,23
4,react,4,1.45152e+07,6.54803,14.0005,0.00155573,3.4336e-04,3.8300e-05,3.2265e-04,1.2652e-04,3.3263e-04,5.0384e-04,6.1410e-06,0.0000e+00,5.8283e-03,-1.7168e-04,1.6496e-01,-3.5229e-05,2.7595e-01,-4.9887e-05,8.3982e-02,-1.7935e-05,2.6492e-01,-7.6634e-05,2.4997e-02,-3.0704e-06,sample_B_trace_carbonate_proxy,24
4,react,4,1.512e+07,6.5418,14.0067,0.00161279,3.5746e-04,3.9686e-05,3.3423e-04,1.3105e-04,3.4457e-04,5.2191e-04,6.3653e-06,0.0000e+00,5.8213e-03,-1.7872e-04,1.6496e-01,-3.6503e-05,2.7595e-01,-5.1672e-05,8.3981e-02,-1.8583e-05,2.6492e-01,-7.9375e-05,2.4997e-02,-3.1826e-06,sample_B_trace_carbonate_proxy,25
4,react,4,1.57248e+07,6.53562,14.0129,0.00166933,3.7153e-04,4.1056e-05,3.4567e-04,1.3552e-04,3.5637e-04,5.3976e-04,6.5874e-06,0.0000e+00,5.8142e-03,-1.8576e-04,1.6496e-01,-3.7762e-05,2.7595e-01,-5.3435e-05,8.3981e-02,-1.9224e-05,2.6492e-01,-8.2083e-05,2.4997e-02,-3.2936e-06,sample_B_trace_carbonate_proxy,26
4,react,4,1.63296e+07,6.5295,14.019,0.00172535,3.8559e-04,4.2410e-05,3.5697e-04,1.3994e-04,3.6802e-04,5.5740e-04,6.8077e-06,0.0000e+00,5.8072e-03,-1.9279e-04,1.6496e-01,-3.9006e-05,2.7594e-01,-5.5176e-05,8.3980e-02,-1.9858e-05,2.6492e-01,-8.4758e-05,2.4997e-02,-3.4038e-06,sample_B_trace_carbonate_proxy,27
4,react,4,1.69344e+07,6.52344,14.0251,0.00178087,3.9963e-04,4.3750e-05,3.6814e-04,1.4430e-04,3.7953e-04,5.7482e-04,7.0262e-06,0.0000e+00,5.8002e-03,-1.9981e-04,1.6496e-01,-4.0236e-05,2.7594e-01,-5.6896e-05,8.3980e-02,-2.0484e-05,2.6491e-01,-8.7400e-05,2.4996e-02,-3.5130e-06,sample_B_trace_carbonate_proxy,28
4,react,4,1.75392e+07,6.51743,14.0311,0.0018359,4.1365e-04,4.5074e-05,3.7917e-04,1.4861e-04,3.9091e-04,5.9204e-04,7.2428e-06,0.0000e+00,5.7932e-03,-2.0682e-04,1.6496e-01,-4.1451e-05,2.7594e-01,-5.8595e-05,8.3979e-02,-2.1103e-05,2.6491e-01,-9.0010e-05,2.4996e-02,-3.6213e-06,sample_B_trace_carbonate_proxy,29
4,react,4,1.8144e+07,6.51147,14.0371,0.00189044,4.2766e-04,4.6383e-05,3.9007e-04,1.5286e-04,4.0215e-04,6.0904e-04,7.4576e-06,0.0000e+00,5.7862e-03,-2.1382e-04,1.6496e-01,-4.2653e-05,2.7594e-01,-6.0273e-05,8.3978e-02,-2.1714e-05,2.6491e-01,-9.2587e-05,2.4996e-02,-3.7287e-06,sample_B_trace_carbonate_proxy,30
4,react,4,1.87488e+07,6.50556,14.043,0.0019445,4.4165e-04,4.7677e-05,4.0084e-04,1.5707e-04,4.1325e-04,6.2584e-04,7.6706e-06,0.0000e+00,5.7792e-03,-2.2082e-04,1.6496e-01,-4.3841e-05,2.7594e-01,-6.1930e-05,8.3978e-02,-2.2319e-05,2.6490e-01,-9.5133e-05,2.4996e-02,-3.8352e-06,sample_B_trace_carbonate_proxy,31
4,react,4,1.93536e+07,6.49969,14.0489,0.00199809,4.5562e-04,4.8956e-05,4.1147e-04,1.6122e-04,4.2422e-04,6.4243e-04,7.8818e-06,0.0000e+00,5.7722e-03,-2.2781e-04,1.6495e-01,-4.5014e-05,2.7594e-01,-6.3567e-05,8.3977e-02,-2.2916e-05,2.6490e-01,-9.7647e-05,2.4996e-02,-3.9408e-06,sample_B_trace_carbonate_proxy,32
4,react,4,1.99584e+07,6.49387,14.0547,0.00205122,4.6958e-04,5.0221e-05,4.2198e-04,1.6532e-04,4.3505e-04,6.5883e-04,8.0910e-06,0.0000e+00,5.7652e-03,-2.3478e-04,1.6495e-01,-4.6174e-05,2.7593e-01,-6.5184e-05,8.3976e-02,-2.3507e-05,2.6490e-01,-1.0013e-04,2.4996e-02,-4.0454e-06,sample_B_trace_carbonate_proxy,33
4,react,4,2.05632e+07,6.4881,14.0605,0.0021039,4.8352e-04,5.1471e-05,4.3236e-04,1.6937e-04,4.4576e-04,6.7502e-04,8.2985e-06,0.0000e+00,5.7582e-03,-2.4175e-04,1.6495e-01,-4.7321e-05,2.7593e-01,-6.6780e-05,8.3976e-02,-2.4091e-05,2.6490e-01,-1.0258e-04,2.4996e-02,-4.1491e-06,sample_B_trace_carbonate_proxy,34
4,react,4,2.1168e+07,6.48236,14.0662,0.00215613,4.9744e-04,5.2707e-05,4.4261e-04,1.7337e-04,4.5633e-04,6.9101e-04,8.5041e-06,0.0000e+00,5.7513e-03,-2.4871e-04,1.6495e-01,-4.8454e-05,2.7593e-01,-6.8357e-05,8.3975e-02,-2.4667e-05,2.6489e-01,-1.0500e-04,2.4996e-02,-4.2519e-06,sample_B_trace_carbonate_proxy,35
4,react,4,2.17728e+07,6.47667,14.0719,0.00220792,5.1135e-04,5.3928e-05,4.5274e-04,1.7732e-04,4.6677e-04,7.0681e-04,8.7078e-06,0.0000e+00,5.7443e-03,-2.5567e-04,1.6495e-01,-4.9573e-05,2.7593e-01,-6.9914e-05,8.3975e-02,-2.5237e-05,2.6489e-01,-1.0740e-04,2.4996e-02,-4.3538e-06,sample_B_trace_carbonate_proxy,36
4,react,4,2.23776e+07,6.47101,14.0775,0.00225928,5.2524e-04,5.5136e-05,4.6275e-04,1.8122e-04,4.7709e-04,7.2241e-04,8.9097e-06,0.0000e+00,5.7374e-03,-2.6261e-04,1.6495e-01,-5.0680e-05,2.7593e-01,-7.1452e-05,8.3974e-02,-2.5801e-05,2.6489e-01,-1.0976e-04,2.4996e-02,-4.4547e-06,sample_B_trace_carbonate_proxy,37
4,react,4,2.29824e+07,6.46539,14.0832,0.00231021,5.3911e-04,5.6329e-05,4.7263e-04,1.8507e-04,4.8728e-04,7.3783e-04,9.1098e-06,0.0000e+00,5.7305e-03,-2.6955e-04,1.6495e-01,-5.1773e-05,2.7593e-01,-7.2971e-05,8.3974e-02,-2.6357e-05,2.6489e-01,-1.1209e-04,2.4995e-02,-4.5548e-06,sample_B_trace_carbonate_proxy,38
4,react,4,2.35872e+07,6.4598,14.0888,0.00236073,5.5296e-04,5.7509e-05,4.8239e-04,1.8887e-04,4.9734e-04,7.5305e-04,9.3080e-06,0.0000e+00,5.7235e-03,-2.7647e-04,1.6495e-01,-5.2854e-05,2.7593e-01,-7.4471e-05,8.3973e-02,-2.6907e-05,2.6489e-01,-1.1440e-04,2.4995e-02,-4.6539e-06,sample_B_trace_carbonate_proxy,39
4,react,4,2.4192e+07,6.45425,14.0943,0.00241084,5.6680e-04,5.8675e-05,4.9203e-04,1.9263e-04,5.0728e-04,7.6808e-04,9.5045e-06,0.0000e+00,5.7166e-03,-2.8339e-04,1.6495e-01,-5.3921e-05,2.7592e-01,-7.5952e-05,8.3973e-02,-2.7451e-05,2.6488e-01,-1.1667e-04,2.4995e-02,-4.7521e-06,sample_B_trace_carbonate_proxy,40
4,react,4,2.47968e+07,6.44873,14.0998,0.00246055,5.8062e-04,5.9827e-05,5.0155e-04,1.9634e-04,5.1710e-04,7.8293e-04,9.6991e-06,0.0000e+00,5.7097e-03,-2.9030e-04,1.6495e-01,-5.4976e-05,2.7592e-01,-7.7415e-05,8.3972e-02,-2.7988e-05,2.6488e-01,-1.1892e-04,2.4995e-02,-4.8494e-06,sample_B_trace_carbonate_proxy,41
4,react,4,2.54016e+07,6.44324,14.1053,0.00250986,5.9443e-04,6.0966e-05,5.1096e-04,2.0000e-04,5.2680e-04,7.9760e-04,9.8922e-06,0.0000e+00,5.7028e-03,-2.9721e-04,1.6494e-01,-5.6018e-05,2.7592e-01,-7.8859e-05,8.3971e-02,-2.8519e-05,2.6488e-01,-1.2114e-04,2.4995e-02,-4.9460e-06,sample_B_trace_carbonate_proxy,42
4,react,4,2.60064e+07,6.43779,14.1108,0.00255879,6.0822e-04,6.2092e-05,5.2025e-04,2.0362e-04,5.3638e-04,8.1208e-04,1.0084e-05,0.0000e+00,5.6959e-03,-3.0410e-04,1.6494e-01,-5.7048e-05,2.7592e-01,-8.0285e-05,8.3971e-02,-2.9043e-05,2.6488e-01,-1.2333e-04,2.4995e-02,-5.0418e-06,sample_B_trace_carbonate_proxy,43
4,react,4,2.66112e+07,6.43236,14.1162,0.00260733,6.2199e-04,6.3205e-05,5.2942e-04,2.0719e-04,5.4584e-04,8.2639e-04,1.0274e-05,0.0000e+00,5.6890e-03,-3.1099e-04,1.6494e-01,-5.8066e-05,2.7592e-01,-8.1693e-05,8.3970e-02,-2.9561e-05,2.6487e-01,-1.2549e-04,2.4995e-02,-5.1367e-06,sample_B_trace_carbonate_proxy,44
4,react,4,2.7216e+07,6.42696,14.1216,0.0026555,6.3574e-04,6.4304e-05,5.3849e-04,2.1072e-04,5.5518e-04,8.4051e-04,1.0462e-05,0.0000e+00,5.6821e-03,-3.1786e-04,1.6494e-01,-5.9072e-05,2.7592e-01,-8.3084e-05,8.3970e-02,-3.0073e-05,2.6487e-01,-1.2762e-04,2.4995e-02,-5.2307e-06,sample_B_trace_carbonate_proxy,45
4,react,4,2.78208e+07,6.42158,14.127,0.0027033,6.4948e-04,6.5391e-05,5.4744e-04,2.1420e-04,5.6441e-04,8.5447e-04,1.0648e-05,0.0000e+00,5.6753e-03,-3.2473e-04,1.6494e-01,-6.0065e-05,2.7592e-01,-8.4457e-05,8.3969e-02,-3.0579e-05,2.6487e-01,-1.2973e-04,2.4995e-02,-5.3239e-06,sample_B_trace_carbonate_proxy,46
4,react,4,2.84256e+07,6.41623,14.1323,0.00275073,6.6320e-04,6.6465e-05,5.5628e-04,2.1764e-04,5.7352e-04,8.6824e-04,1.0833e-05,0.0000e+00,5.6684e-03,-3.3159e-04,1.6494e-01,-6.1047e-05,2.7591e-01,-8.5813e-05,8.3969e-02,-3.1078e-05,2.6487e-01,-1.3182e-04,2.4995e-02,-5.4165e-06,sample_B_trace_carbonate_proxy,47
4,react,4,2.90304e+07,6.4109,14.1377,0.00279781,6.7691e-04,6.7527e-05,5.6501e-04,2.2103e-04,5.8252e-04,8.8185e-04,1.1017e-05,0.0000e+00,5.6616e-03,-3.3844e-04,1.6494e-01,-6.2017e-05,2.7591e-01,-8.7152e-05,8.3968e-02,-3.1572e-05,2.6487e-01,-1.3387e-04,2.4994e-02,-5.5085e-06,sample_B_trace_carbonate_proxy,48
4,react,4,2.96352e+07,6.4056,14.143,0.00284454,6.9060e-04,6.8577e-05,5.7363e-04,2.2438e-04,5.9141e-04,8.9529e-04,1.1199e-05,0.0000e+00,5.6547e-03,-3.4529e-04,1.6494e-01,-6.2975e-05,2.7591e-01,-8.8474e-05,8.3968e-02,-3.2060e-05,2.6486e-01,-1.3590e-04,2.4994e-02,-5.5995e-06,sample_B_trace_carbonate_proxy,49
4,react,4,3.024e+07,6.40032,14.1483,0.00289092,7.0427e-04,6.9614e-05,5.8214e-04,2.2769e-04,6.0019e-04,9.0856e-04,1.1380e-05,0.0000e+00,5.6479e-03,-3.5212e-04,1.6494e-01,-6.3922e-05,2.7591e-01,-8.9779e-05,8.3967e-02,-3.2542e-05,2.6486e-01,-1.3791e-04,2.4994e-02,-5.6898e-06,sample_B_trace_carbonate_proxy,50
4,react,4,3.08448e+07,6.39506,14.1535,0.00293697,7.1793e-04,7.0639e-05,5.9055e-04,2.3096e-04,6.0886e-04,9.2167e-04,1.1559e-05,0.0000e+00,5.6410e-03,-3.5895e-04,1.6494e-01,-6.4857e-05,2.7591e-01,-9.1068e-05,8.3967e-02,-3.3018e-05,2.6486e-01,-1.3989e-04,2.4994e-02,-5.7791e-06,sample_B_trace_carbonate_proxy,51
4,react,4,3.14496e+07,6.38982,14.1588,0.00298268,7.3157e-04,7.1651e-05,5.9886e-04,2.3419e-04,6.1742e-04,9.3461e-04,1.1736e-05,0.0000e+00,5.6342e-03,-3.6577e-04,1.6493e-01,-6.5781e-05,2.7591e-01,-9.2341e-05,8.3967e-02,-3.3489e-05,2.6486e-01,-1.4184e-04,2.4994e-02,-5.8677e-06,sample_B_trace_carbonate_proxy,52
4,react,4,3.20544e+07,6.38459,14.164,0.00302807,7.4519e-04,7.2652e-05,6.0706e-04,2.3738e-04,6.2588e-04,9.4739e-04,1.1911e-05,0.0000e+00,5.6274e-03,-3.7258e-04,1.6493e-01,-6.6694e-05,2.7591e-01,-9.3597e-05,8.3966e-02,-3.3953e-05,2.6486e-01,-1.4377e-04,2.4994e-02,-5.9554e-06,sample_B_trace_carbonate_proxy,53
4,react,4,3.26592e+07,6.37939,14.1692,0.00307313,7.5879e-04,7.3641e-05,6.1516e-04,2.4052e-04,6.3423e-04,9.6001e-04,1.2085e-05,0.0000e+00,5.6206e-03,-3.7939e-04,1.6493e-01,-6.7596e-05,2.7591e-01,-9.4838e-05,8.3966e-02,-3.4413e-05,2.6485e-01,-1.4568e-04,2.4994e-02,-6.0423e-06,sample_B_trace_carbonate_proxy,54
4,react,4,3.3264e+07,6.3742,14.1744,0.00311788,7.7238e-04,7.4618e-05,6.2316e-04,2.4363e-04,6.4248e-04,9.7247e-04,1.2257e-05,0.0000e+00,5.6138e-03,-3.8618e-04,1.6493e-01,-6.8487e-05,2.7590e-01,-9.6063e-05,8.3965e-02,-3.4866e-05,2.6485e-01,-1.4756e-04,2.4994e-02,-6.1283e-06,sample_B_trace_carbonate_proxy,55
4,react,4,3.38688e+07,6.36903,14.1796,0.00316231,7.8596e-04,7.5584e-05,6.3106e-04,2.4670e-04,6.5062e-04,9.8478e-04,1.2428e-05,0.0000e+00,5.6070e-03,-3.9297e-04,1.6493e-01,-6.9368e-05,2.7590e-01,-9.7272e-05,8.3965e-02,-3.5315e-05,2.6485e-01,-1.4942e-04,2.4994e-02,-6.2136e-06,sample_B_trace_carbonate_proxy,56
4,react,4,3.44736e+07,6.36387,14.1847,0.00320645,7.9951e-04,7.6538e-05,6.3886e-04,2.4972e-04,6.5866e-04,9.9693e-04,1.2596e-05,0.0000e+00,5.6003e-03,-3.9974e-04,1.6493e-01,-7.0238e-05,2.7590e-01,-9.8466e-05,8.3964e-02,-3.5757e-05,2.6485e-01,-1.5125e-04,2.4994e-02,-6.2980e-06,sample_B_trace_carbonate_proxy,57
4,react,4,3.50784e+07,6.35872,14.1899,0.00325028,8.1306e-04,7.7481e-05,6.4656e-04,2.5271e-04,6.6660e-04,1.0089e-03,1.2764e-05,0.0000e+00,5.5935e-03,-4.0651e-04,1.6493e-01,-7.1097e-05,2.7590e-01,-9.9645e-05,8.3964e-02,-3.6195e-05,2.6485e-01,-1.5306e-04,2.4994e-02,-6.3816e-06,sample_B_trace_carbonate_proxy,58
4,react,4,3.56832e+07,6.35359,14.195,0.00329381,8.2658e-04,7.8413e-05,6.5417e-04,2.5567e-04,6.7444e-04,1.0208e-03,1.2929e-05,0.0000e+00,5.5867e-03,-4.1328e-04,1.6493e-01,-7.1946e-05,2.7590e-01,-1.0081e-04,8.3963e-02,-3.6627e-05,2.6485e-01,-1.5485e-04,2.4994e-02,-6.4644e-06,sample_B_trace_carbonate_proxy,59
4,react,4,3.6288e+07,6.34847,14.2001,0.00333706,8.4009e-04,7.9333e-05,6.6168e-04,2.5858e-04,6.8219e-04,1.0325e-03,1.3093e-05,0.0000e+00,5.5800e-03,-4.2003e-04,1.6493e-01,-7.2784e-05,2.7590e-01,-1.0196e-04,8.3963e-02,-3.7054e-05,2.6484e-01,-1.5661e-04,2.4993e-02,-6.5464e-06,sample_B_trace_carbonate_proxy,60
4,react,4,3.68928e+07,6.34337,14.2052,0.00338002,8.5358e-04,8.0243e-05,6.6910e-04,2.6146e-04,6.8984e-04,1.0440e-03,1.3256e-05,0.0000e+00,5.5732e-03,-4.2678e-04,1.6493e-01,-7.3613e-05,2.7590e-01,-1.0309e-04,8.3963e-02,-3.7476e-05,2.6484e-01,-1.5836e-04,2.4993e-02,-6.6277e-06,sample_B_trace_carbonate_proxy,61
4,react,4,3.74976e+07,6.33827,14.2103,0.00342271,8.6705e-04,8.1142e-05,6.7642e-04,2.6430e-04,6.9739e-04,1.0554e-03,1.3417e-05,0.0000e+00,5.5665e-03,-4.3351e-04,1.6493e-01,-7.4431e-05,2.7590e-01,-1.0421e-04,8.3962e-02,-3.7892e-05,2.6484e-01,-1.6008e-04,2.4993e-02,-6.7085e-06,sample_B_trace_carbonate_proxy,62
4,react,4,3.81024e+07,6.33318,14.2154,0.00346512,8.8051e-04,8.2031e-05,6.8366e-04,2.6710e-04,7.0484e-04,1.0667e-03,1.3578e-05,0.0000e+00,5.5598e-03,-4.4024e-04,1.6492e-01,-7.5239e-05,2.7589e-01,-1.0532e-04,8.3962e-02,-3.8304e-05,2.6484e-01,-1.6178e-04,2.4993e-02,-6.7886e-06,sample_B_trace_carbonate_proxy,63
4,react,4,3.87072e+07,6.3281,14.2205,0.00350726,8.9396e-04,8.2909e-05,6.9080e-04,2.6987e-04,7.1221e-04,1.0778e-03,1.3736e-05,0.0000e+00,5.5530e-03,-4.4696e-04,1.6492e-01,-7.6038e-05,2.7589e-01,-1.0641e-04,8.3961e-02,-3.8710e-05,2.6484e-01,-1.6345e-04,2.4993e-02,-6.8678e-06,sample_B_trace_carbonate_proxy,64
4,react,4,3.9312e+07,6.32303,14.2256,0.00354913,9.0738e-04,8.3776e-05,6.9786e-04,2.7261e-04,7.1948e-04,1.0888e-03,1.3893e-05,0.0000e+00,5.5463e-03,-4.5368e-04,1.6492e-01,-7.6827e-05,2.7589e-01,-1.0749e-04,8.3961e-02,-3.9112e-05,2.6483e-01,-1.6511e-04,2.4993e-02,-6.9464e-06,sample_B_trace_carbonate_proxy,65
4,react,4,3.99168e+07,6.31797,14.2306,0.00359075,9.2079e-04,8.4633e-05,7.0482e-04,2.7531e-04,7.2666e-04,1.0997e-03,1.4049e-05,0.0000e+00,5.5396e-03,-4.6038e-04,1.6492e-01,-7.7606e-05,2.7589e-01,-1.0855e-04,8.3960e-02,-3.9509e-05,2.6483e-01,-1.6674e-04,2.4993e-02,-7.0242e-06,sample_B_trace_carbonate_proxy,66
