Facility Name,Station ID,Sample Code,Latitude,Longitude,Year,Sample Type,Sample Description,Parameter,Result,Guideline/Screening Levels
Cigar Lake Operation,CL03,CL03-W03,58.14,-104.443,2024.0,Water,Lake (surface),pH,6.76,6.5 - 9.0 
Cigar Lake Operation,CL04,CL04-W04,58.081,-104.523,2024.0,Water,Lake (surface),Arsenic,0.2 µg/L,5 µg/L
Cigar Lake Operation,CL04,CL04-W04,58.081,-104.523,2024.0,Water,Lake (surface),Copper,<0.0002 mg/L,0.002 mg/L
Cigar Lake Operation,CL04,CL04-W04,58.081,-104.523,2024.0,Water,Lake (surface),Lead,<0.0001 mg/L,0.001 mg/L
Cigar Lake Operation,CL04,CL04-W04,58.081,-104.523,2024.0,Water,Lake (surface),Molybdenum,0.0008 mg/L,31 mg/L
Cigar Lake Operation,CL04,CL04-W04,58.081,-104.523,2024.0,Water,Lake (surface),Nickel,<0.0001 mg/L,0.025 mg/L
Cigar Lake Operation,CL04,CL04-W04,58.081,-104.523,2024.0,Water,Lake (surface),Selenium,<0.0001 mg/L,0.001 mg/L
Cigar Lake Operation,CL04,CL04-W04,58.081,-104.523,2024.0,Water,Lake (surface),Uranium,<0.1 µg/L,15 µg/L
Cigar Lake Operation,CL04,CL04-W04,58.081,-104.523,2024.0,Water,Lake (surface),Zinc,0.001 mg/L,0.03 mg/L
Cigar Lake Operation,CL04,CL04-W04,58.081,-104.523,2024.0,Water,Lake (surface),Ammonia,0.02 mg/L,0.3 mg/L
Cigar Lake Operation,CL04,CL04-W04,58.081,-104.523,2024.0,Water,Lake (surface),Total hardness,8 mg/L,N/A
Cigar Lake Operation,CL04,CL04-W04,58.081,-104.523,2024.0,Water,Lake (surface),Lead-210,<0.02 Bq/L,0.2 Bq/L
Cigar Lake Operation,CL04,CL04-W04,58.081,-104.523,2024.0,Water,Lake (surface),Polonium-210,<0.005 Bq/L,0.1 Bq/L
Cigar Lake Operation,CL04,CL04-W04,58.081,-104.523,2024.0,Water,Lake (surface),Radium-226,<0.005 Bq/L,0.5 Bq/L
Cigar Lake Operation,CL04,CL04-W04,58.081,-104.523,2024.0,Water,Lake (surface),Thorium-230,<0.01 Bq/L,0.6 Bq/L
Cigar Lake Operation,CL04,CL04-W04,58.081,-104.523,2024.0,Water,Lake (surface),Total Suspended Solids,3 mg/L,N/A
Cigar Lake Operation,CL04,CL04-W04,58.081,-104.523,2024.0,Water,Lake (surface),pH,6.76,6.5 - 9.0 
Cigar Lake Operation,CL07,CL07-F04,58.141,-104.446,2024.0,Food,Blueberries (wild),Arsenic,<0.0089 µg/g fresh weight,0.8 µg/g fresh weight
Cigar Lake Operation,CL07,CL07-F04,58.141,-104.446,2024.0,Food,Blueberries (wild),Copper,0.4094 µg/g fresh weight,49 µg/g fresh weight
Cigar Lake Operation,CL07,CL07-F04,58.141,-104.446,2024.0,Food,Blueberries (wild),Lead,0.00178 µg/g fresh weight,0.8 µg/g fresh weight
Cigar Lake Operation,CL07,CL07-F04,58.141,-104.446,2024.0,Food,Blueberries (wild),Molybdenum,0.0178 µg/g fresh weight,1 µg/g fresh weight
Cigar Lake Operation,CL07,CL07-F04,58.141,-104.446,2024.0,Food,Blueberries (wild),Nickel,0.07654 µg/g fresh weight,4.9 µg/g fresh weight
Cigar Lake Operation,CL07,CL07-F04,58.141,-104.446,2024.0,Food,Blueberries (wild),Selenium,<0.0089 µg/g fresh weight,2.8 µg/g fresh weight
Cigar Lake Operation,CL07,CL07-F04,58.141,-104.446,2024.0,Food,Blueberries (wild),Uranium,0.00356 µg/g fresh weight,0.3 µg/g fresh weight
Cigar Lake Operation,CL07,CL07-F04,58.141,-104.446,2024.0,Food,Blueberries (wild),Zinc,0.8544 µg/g fresh weight,214 µg/g fresh weight
Cigar Lake Operation,CL07,CL07-F04,58.141,-104.446,2024.0,Food,Blueberries (wild),Polonium-210,0.1958 Bq/kg fresh weight,12.4 Bq/kg fresh weight
Cigar Lake Operation,CL07,CL07-F04,58.141,-104.446,2024.0,Food,Blueberries (wild),Radium-226,0.2848 Bq/kg fresh weight,40.2 Bq/kg fresh weight
Cigar Lake Operation,CL07,CL07-F04,58.141,-104.446,2024.0,Food,Blueberries (wild),Thorium-230,<0.089 Bq/kg fresh weight,133.9 Bq/kg fresh weight
Cigar Lake Operation,CL07,CL07-F04,58.141,-104.446,2024.0,Food,Blueberries (wild),Lead-210,<0.178 Bq/kg fresh weight,16.9 Bq/kg fresh weight
Cigar Lake Operation,CL07,CL07-F05,58.141,-104.446,2024.0,Food,Labrador tea,Arsenic,<0.0248 µg/g fresh weight,11.6 µg/g fresh weight
Cigar Lake Operation,CL07,CL07-F05,58.141,-104.446,2024.0,Food,Labrador tea,Copper,1.4384 µg/g fresh weight,883.6 µg/g fresh weight
Cigar Lake Operation,CL07,CL07-F05,58.141,-104.446,2024.0,Food,Labrador tea,Lead,0.01488 µg/g fresh weight,11.4 µg/g fresh weight
Cigar Lake Operation,CL07,CL07-F05,58.141,-104.446,2024.0,Food,Labrador tea,Molybdenum,<0.0496 µg/g fresh weight,17.7 µg/g fresh weight
Cigar Lake Operation,CL07,CL07-F05,58.141,-104.446,2024.0,Food,Labrador tea,Nickel,0.13888 µg/g fresh weight,69.4 µg/g fresh weight
Cigar Lake Operation,CL07,CL07-F05,58.141,-104.446,2024.0,Food,Labrador tea,Selenium,<0.0248 µg/g fresh weight,36 µg/g fresh weight
Cigar Lake Operation,CL07,CL07-F05,58.141,-104.446,2024.0,Food,Labrador tea,Uranium,<0.00496 µg/g fresh weight,3.8 µg/g fresh weight
Cigar Lake Operation,CL07,CL07-F05,58.141,-104.446,2024.0,Food,Labrador tea,Zinc,7.936 µg/g fresh weight,3597.3 µg/g fresh weight
Cigar Lake Operation,CL07,CL07-F05,58.141,-104.446,2024.0,Food,Labrador tea,Polonium-210,2.976 Bq/kg fresh weight,202.9 Bq/kg fresh weight
Cigar Lake Operation,CL07,CL07-F05,58.141,-104.446,2024.0,Food,Labrador tea,Radium-226,6.448 Bq/kg fresh weight,869.8 Bq/kg fresh weight
Cigar Lake Operation,CL07,CL07-F05,58.141,-104.446,2024.0,Food,Labrador tea,Thorium-230,<0.248 Bq/kg fresh weight,1159.7 Bq/kg fresh weight
Cigar Lake Operation,CL07,CL07-F05,58.141,-104.446,2024.0,Food,Labrador tea,Lead-210,7.936 Bq/kg fresh weight,352.9 Bq/kg fresh weight
Cigar Lake Operation,CL08,CL08-F04,58.053,-104.399,2024.0,Food,Blueberries (wild),Arsenic,<0.008 µg/g fresh weight,0.8 µg/g fresh weight
Cigar Lake Operation,CL08,CL08-F04,58.053,-104.399,2024.0,Food,Blueberries (wild),Copper,0.48 µg/g fresh weight,49 µg/g fresh weight
Cigar Lake Operation,CL08,CL08-F04,58.053,-104.399,2024.0,Food,Blueberries (wild),Lead,0.008 µg/g fresh weight,0.8 µg/g fresh weight
Cigar Lake Operation,CL08,CL08-F04,58.053,-104.399,2024.0,Food,Blueberries (wild),Molybdenum,0.016 µg/g fresh weight,1 µg/g fresh weight
Cigar Lake Operation,CL08,CL08-F04,58.053,-104.399,2024.0,Food,Blueberries (wild),Nickel,0.072 µg/g fresh weight,4.9 µg/g fresh weight
Cigar Lake Operation,CL08,CL08-F04,58.053,-104.399,2024.0,Food,Blueberries (wild),Selenium,<0.008 µg/g fresh weight,2.8 µg/g fresh weight
Cigar Lake Operation,CL08,CL08-F04,58.053,-104.399,2024.0,Food,Blueberries (wild),Uranium,0.0016 µg/g fresh weight,0.3 µg/g fresh weight
Cigar Lake Operation,CL08,CL08-F04,58.053,-104.399,2024.0,Food,Blueberries (wild),Zinc,0.832 µg/g fresh weight,214 µg/g fresh weight
Cigar Lake Operation,CL08,CL08-F04,58.053,-104.399,2024.0,Food,Blueberries (wild),Polonium-210,0.096 Bq/kg fresh weight,12.4 Bq/kg fresh weight
Cigar Lake Operation,CL08,CL08-F04,58.053,-104.399,2024.0,Food,Blueberries (wild),Radium-226,0.272 Bq/kg fresh weight,40.2 Bq/kg fresh weight
Cigar Lake Operation,CL08,CL08-F04,58.053,-104.399,2024.0,Food,Blueberries (wild),Thorium-230,<0.08 Bq/kg fresh weight,133.9 Bq/kg fresh weight
Cigar Lake Operation,CL08,CL08-F04,58.053,-104.399,2024.0,Food,Blueberries (wild),Lead-210,0.16 Bq/kg fresh weight,16.9 Bq/kg fresh weight
Cigar Lake Operation,CL08,CL08-F05,58.053,-104.399,2024.0,Food,Labrador tea,Arsenic,<0.0245 µg/g fresh weight,11.6 µg/g fresh weight
Cigar Lake Operation,CL08,CL08-F05,58.053,-104.399,2024.0,Food,Labrador tea,Copper,1.617 µg/g fresh weight,883.6 µg/g fresh weight
Cigar Lake Operation,CL08,CL08-F05,58.053,-104.399,2024.0,Food,Labrador tea,Lead,0.0392 µg/g fresh weight,11.4 µg/g fresh weight
Cigar Lake Operation,CL08,CL08-F05,58.053,-104.399,2024.0,Food,Labrador tea,Molybdenum,<0.049 µg/g fresh weight,17.7 µg/g fresh weight
Cigar Lake Operation,CL08,CL08-F05,58.053,-104.399,2024.0,Food,Labrador tea,Nickel,0.1568 µg/g fresh weight,69.4 µg/g fresh weight
Cigar Lake Operation,CL08,CL08-F05,58.053,-104.399,2024.0,Food,Labrador tea,Selenium,<0.0245 µg/g fresh weight,36 µg/g fresh weight
Cigar Lake Operation,CL08,CL08-F05,58.053,-104.399,2024.0,Food,Labrador tea,Uranium,0.0049 µg/g fresh weight,3.8 µg/g fresh weight
Cigar Lake Operation,CL08,CL08-F05,58.053,-104.399,2024.0,Food,Labrador tea,Zinc,7.84 µg/g fresh weight,3597.3 µg/g fresh weight
Cigar Lake Operation,CL08,CL08-F05,58.053,-104.399,2024.0,Food,Labrador tea,Polonium-210,3.92 Bq/kg fresh weight,202.9 Bq/kg fresh weight
Cigar Lake Operation,CL08,CL08-F05,58.053,-104.399,2024.0,Food,Labrador tea,Radium-226,4.214 Bq/kg fresh weight,869.8 Bq/kg fresh weight
Cigar Lake Operation,CL08,CL08-F05,58.053,-104.399,2024.0,Food,Labrador tea,Thorium-230,<0.245 Bq/kg fresh weight,1159.7 Bq/kg fresh weight
Cigar Lake Operation,CL08,CL08-F05,58.053,-104.399,2024.0,Food,Labrador tea,Lead-210,6.37 Bq/kg fresh weight,352.9 Bq/kg fresh weight
Cigar Lake Operation,CL09,CL09-F03A,58.130953,-104.414661,2024.0,Food,Fish - Trout,Arsenic,0.02 µg/g fresh weight,0.07 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03A,58.130953,-104.414661,2024.0,Food,Fish - Trout,Copper,0.22 µg/g fresh weight,5.32 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03A,58.130953,-104.414661,2024.0,Food,Fish - Trout,Lead,<0.002 µg/g fresh weight,0.07 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03A,58.130953,-104.414661,2024.0,Food,Fish - Trout,Molybdenum,<0.02 µg/g fresh weight,0.11 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03A,58.130953,-104.414661,2024.0,Food,Fish - Trout,Nickel,<0.01 µg/g fresh weight,0.42 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03A,58.130953,-104.414661,2024.0,Food,Fish - Trout,Selenium,0.18 µg/g fresh weight,0.22 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03A,58.130953,-104.414661,2024.0,Food,Fish - Trout,Uranium,<0.001 µg/g fresh weight,0.02 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03A,58.130953,-104.414661,2024.0,Food,Fish - Trout,Zinc,3.9 µg/g fresh weight,21.65 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03A,58.130953,-104.414661,2024.0,Food,Fish - Trout,Polonium-210,<0.2 Bq/kg fresh weight,1.22 Bq/kg fresh weight
Cigar Lake Operation,CL09,CL09-F03A,58.130953,-104.414661,2024.0,Food,Fish - Trout,Radium-226,<0.09 Bq/kg fresh weight,5.24 Bq/kg fresh weight
Cigar Lake Operation,CL09,CL09-F03A,58.130953,-104.414661,2024.0,Food,Fish - Trout,Thorium-230,<0.2 Bq/kg fresh weight,6.98 Bq/kg fresh weight
Cigar Lake Operation,CL09,CL09-F03A,58.130953,-104.414661,2024.0,Food,Fish - Trout,Lead-210,<1 Bq/kg fresh weight,2.12 Bq/kg fresh weight
Cigar Lake Operation,CL09,CL09-F03B,58.130953,-104.414661,2024.0,Food,Fish - Trout,Arsenic,0.02 µg/g fresh weight,0.07 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03B,58.130953,-104.414661,2024.0,Food,Fish - Trout,Copper,0.28 µg/g fresh weight,5.32 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03B,58.130953,-104.414661,2024.0,Food,Fish - Trout,Lead,<0.002 µg/g fresh weight,0.07 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03B,58.130953,-104.414661,2024.0,Food,Fish - Trout,Molybdenum,<0.02 µg/g fresh weight,0.11 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03B,58.130953,-104.414661,2024.0,Food,Fish - Trout,Nickel,<0.01 µg/g fresh weight,0.42 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03B,58.130953,-104.414661,2024.0,Food,Fish - Trout,Selenium,0.17 µg/g fresh weight,0.22 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03B,58.130953,-104.414661,2024.0,Food,Fish - Trout,Uranium,<0.001 µg/g fresh weight,0.02 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03B,58.130953,-104.414661,2024.0,Food,Fish - Trout,Zinc,3.9 µg/g fresh weight,21.65 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03B,58.130953,-104.414661,2024.0,Food,Fish - Trout,Polonium-210,<0.2 Bq/kg fresh weight,1.22 Bq/kg fresh weight
Cigar Lake Operation,CL09,CL09-F03B,58.130953,-104.414661,2024.0,Food,Fish - Trout,Radium-226,<0.07 Bq/kg fresh weight,5.24 Bq/kg fresh weight
Cigar Lake Operation,CL09,CL09-F03B,58.130953,-104.414661,2024.0,Food,Fish - Trout,Thorium-230,<0.1 Bq/kg fresh weight,6.98 Bq/kg fresh weight
Cigar Lake Operation,CL09,CL09-F03B,58.130953,-104.414661,2024.0,Food,Fish - Trout,Lead-210,<1 Bq/kg fresh weight,2.12 Bq/kg fresh weight
Cigar Lake Operation,CL09,CL09-F03C,58.130953,-104.414661,2024.0,Food,Fish - Trout,Arsenic,0.02 µg/g fresh weight,0.07 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03C,58.130953,-104.414661,2024.0,Food,Fish - Trout,Copper,0.21 µg/g fresh weight,5.32 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03C,58.130953,-104.414661,2024.0,Food,Fish - Trout,Lead,<0.002 µg/g fresh weight,0.07 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03C,58.130953,-104.414661,2024.0,Food,Fish - Trout,Molybdenum,<0.02 µg/g fresh weight,0.11 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03C,58.130953,-104.414661,2024.0,Food,Fish - Trout,Nickel,<0.01 µg/g fresh weight,0.42 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03C,58.130953,-104.414661,2024.0,Food,Fish - Trout,Selenium,0.15 µg/g fresh weight,0.22 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03C,58.130953,-104.414661,2024.0,Food,Fish - Trout,Uranium,<0.001 µg/g fresh weight,0.02 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03C,58.130953,-104.414661,2024.0,Food,Fish - Trout,Zinc,2.1 µg/g fresh weight,21.65 µg/g fresh weight
Cigar Lake Operation,CL09,CL09-F03C,58.130953,-104.414661,2024.0,Food,Fish - Trout,Polonium-210,<0.2 Bq/kg fresh weight,1.22 Bq/kg fresh weight
Cigar Lake Operation,CL09,CL09-F03C,58.130953,-104.414661,2024.0,Food,Fish - Trout,Radium-226,<0.09 Bq/kg fresh weight,5.24 Bq/kg fresh weight
Cigar Lake Operation,CL09,CL09-F03C,58.130953,-104.414661,2024.0,Food,Fish - Trout,Thorium-230,<0.2 Bq/kg fresh weight,6.98 Bq/kg fresh weight
Cigar Lake Operation,CL09,CL09-F03C,58.130953,-104.414661,2024.0,Food,Fish - Trout,Lead-210,<1 Bq/kg fresh weight,2.12 Bq/kg fresh weight
Cigar Lake Operation,CL10,CL10-F04,58.077931,-104.545082,2024.0,Food,Blueberries (wild),Arsenic,<0.0083 µg/g fresh weight,0.8 µg/g fresh weight
Cigar Lake Operation,CL10,CL10-F04,58.077931,-104.545082,2024.0,Food,Blueberries (wild),Copper,0.332 µg/g fresh weight,49 µg/g fresh weight
Cigar Lake Operation,CL10,CL10-F04,58.077931,-104.545082,2024.0,Food,Blueberries (wild),Lead,0.00332 µg/g fresh weight,0.8 µg/g fresh weight
Cigar Lake Operation,CL10,CL10-F04,58.077931,-104.545082,2024.0,Food,Blueberries (wild),Molybdenum,0.0332 µg/g fresh weight,1 µg/g fresh weight
Cigar Lake Operation,CL10,CL10-F04,58.077931,-104.545082,2024.0,Food,Blueberries (wild),Nickel,0.07304 µg/g fresh weight,4.9 µg/g fresh weight
Cigar Lake Operation,CL10,CL10-F04,58.077931,-104.545082,2024.0,Food,Blueberries (wild),Selenium,<0.0083 µg/g fresh weight,2.8 µg/g fresh weight
Cigar Lake Operation,CL10,CL10-F04,58.077931,-104.545082,2024.0,Food,Blueberries (wild),Uranium,<0.00166 µg/g fresh weight,0.3 µg/g fresh weight
Cigar Lake Operation,CL10,CL10-F04,58.077931,-104.545082,2024.0,Food,Blueberries (wild),Zinc,0.8632 µg/g fresh weight,214 µg/g fresh weight
Cigar Lake Operation,CL10,CL10-F04,58.077931,-104.545082,2024.0,Food,Blueberries (wild),Polonium-210,0.249 Bq/kg fresh weight,12.4 Bq/kg fresh weight
Cigar Lake Operation,CL10,CL10-F04,58.077931,-104.545082,2024.0,Food,Blueberries (wild),Radium-226,0.2158 Bq/kg fresh weight,40.2 Bq/kg fresh weight
Cigar Lake Operation,CL10,CL10-F04,58.077931,-104.545082,2024.0,Food,Blueberries (wild),Thorium-230,<0.083 Bq/kg fresh weight,133.9 Bq/kg fresh weight
Cigar Lake Operation,CL10,CL10-F04,58.077931,-104.545082,2024.0,Food,Blueberries (wild),Lead-210,0.332 Bq/kg fresh weight,16.9 Bq/kg fresh weight
Cigar Lake Operation,CL11,CL11-F04,58.073316,-104.543635,2024.0,Food,Blueberries (wild),Arsenic,<0.008 µg/g fresh weight,0.8 µg/g fresh weight
Cigar Lake Operation,CL11,CL11-F04,58.073316,-104.543635,2024.0,Food,Blueberries (wild),Copper,0.304 µg/g fresh weight,49 µg/g fresh weight
Cigar Lake Operation,CL11,CL11-F04,58.073316,-104.543635,2024.0,Food,Blueberries (wild),Lead,0.0048 µg/g fresh weight,0.8 µg/g fresh weight
Cigar Lake Operation,CL11,CL11-F04,58.073316,-104.543635,2024.0,Food,Blueberries (wild),Molybdenum,0.048 µg/g fresh weight,1 µg/g fresh weight
Cigar Lake Operation,CL11,CL11-F04,58.073316,-104.543635,2024.0,Food,Blueberries (wild),Nickel,0.0608 µg/g fresh weight,4.9 µg/g fresh weight
Cigar Lake Operation,CL11,CL11-F04,58.073316,-104.543635,2024.0,Food,Blueberries (wild),Selenium,<0.008 µg/g fresh weight,2.8 µg/g fresh weight
Cigar Lake Operation,CL11,CL11-F04,58.073316,-104.543635,2024.0,Food,Blueberries (wild),Uranium,<0.0016 µg/g fresh weight,0.3 µg/g fresh weight
Cigar Lake Operation,CL11,CL11-F04,58.073316,-104.543635,2024.0,Food,Blueberries (wild),Zinc,0.816 µg/g fresh weight,214 µg/g fresh weight
Cigar Lake Operation,CL11,CL11-F04,58.073316,-104.543635,2024.0,Food,Blueberries (wild),Polonium-210,0.208 Bq/kg fresh weight,12.4 Bq/kg fresh weight
Cigar Lake Operation,CL11,CL11-F04,58.073316,-104.543635,2024.0,Food,Blueberries (wild),Radium-226,0.144 Bq/kg fresh weight,40.2 Bq/kg fresh weight
Cigar Lake Operation,CL11,CL11-F04,58.073316,-104.543635,2024.0,Food,Blueberries (wild),Thorium-230,<0.08 Bq/kg fresh weight,133.9 Bq/kg fresh weight
Cigar Lake Operation,CL11,CL11-F04,58.073316,-104.543635,2024.0,Food,Blueberries (wild),Lead-210,0.48 Bq/kg fresh weight,16.9 Bq/kg fresh weight
Cigar Lake Operation,CL12,CL12-F04,58.066356,-104.553295,2024.0,Food,Blueberries (wild),Arsenic,<0.0081 µg/g fresh weight,0.8 µg/g fresh weight
Cigar Lake Operation,CL12,CL12-F04,58.066356,-104.553295,2024.0,Food,Blueberries (wild),Copper,0.3564 µg/g fresh weight,49 µg/g fresh weight
Cigar Lake Operation,CL12,CL12-F04,58.066356,-104.553295,2024.0,Food,Blueberries (wild),Lead,0.00324 µg/g fresh weight,0.8 µg/g fresh weight
Cigar Lake Operation,CL12,CL12-F04,58.066356,-104.553295,2024.0,Food,Blueberries (wild),Molybdenum,0.0324 µg/g fresh weight,1 µg/g fresh weight
Cigar Lake Operation,CL12,CL12-F04,58.066356,-104.553295,2024.0,Food,Blueberries (wild),Nickel,0.06804 µg/g fresh weight,4.9 µg/g fresh weight
Cigar Lake Operation,CL12,CL12-F04,58.066356,-104.553295,2024.0,Food,Blueberries (wild),Selenium,<0.0081 µg/g fresh weight,2.8 µg/g fresh weight
Cigar Lake Operation,CL12,CL12-F04,58.066356,-104.553295,2024.0,Food,Blueberries (wild),Uranium,<0.00162 µg/g fresh weight,0.3 µg/g fresh weight
Cigar Lake Operation,CL12,CL12-F04,58.066356,-104.553295,2024.0,Food,Blueberries (wild),Zinc,0.9234 µg/g fresh weight,214 µg/g fresh weight
Cigar Lake Operation,CL12,CL12-F04,58.066356,-104.553295,2024.0,Food,Blueberries (wild),Polonium-210,0.2106 Bq/kg fresh weight,12.4 Bq/kg fresh weight
Cigar Lake Operation,CL12,CL12-F04,58.066356,-104.553295,2024.0,Food,Blueberries (wild),Radium-226,0.1944 Bq/kg fresh weight,40.2 Bq/kg fresh weight
Cigar Lake Operation,CL12,CL12-F04,58.066356,-104.553295,2024.0,Food,Blueberries (wild),Thorium-230,<0.081 Bq/kg fresh weight,133.9 Bq/kg fresh weight
Cigar Lake Operation,CL12,CL12-F04,58.066356,-104.553295,2024.0,Food,Blueberries (wild),Lead-210,<0.162 Bq/kg fresh weight,16.9 Bq/kg fresh weight
